date,day,segment_id,segment_index,latitude,longitude,land_use,land_use_encoded,segment_type,upstream_count,upstream_concentration,flow_rate,concentration,true_source_sink,true_role
2024-01-15,14,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.092986187197364,2.7432213246511896,0.0,neutral
2024-01-15,14,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.092986187197364,10.988109157388115,8.0,source
2024-01-15,14,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.73246546799341,8.839601177444981,6.0,source
2024-01-15,14,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.73246546799341,7.463451048505851,5.0,source
2024-01-15,14,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.73246546799341,0.10719136258099017,-3.0,sink
2024-01-15,14,S4,6,39.9,-75.0,forest,0,tributary,2,2.8963640820419956,3.185972374394728,2.7720045404250278,0.0,neutral
2024-01-15,14,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.988109157388115,2.092986187197364,11.012168771150359,0.0,neutral
2024-01-15,14,S7,8,39.8,-75.0,forest,0,main_stem,1,2.7720045404250278,6.185972374394728,2.5040684583362607,0.0,neutral
2024-01-15,14,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.92588497429767,7.825451655190774,5.181483123940033,-4.5,sink
2024-01-15,14,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.842775791138147,17.011424029585502,4.467532222613054,0.0,neutral
2024-01-15,14,S11,11,39.5,-74.9,urban,2,main_stem,2,5.965491635559452,22.743889497578913,4.920719207873614,0.0,neutral
2024-01-15,14,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.5139552852273024,30.476354965572323,4.569317368233083,0.0,neutral
2024-01-15,14,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.569317368233083,35.47635496557233,4.188055826170271,0.0,neutral
2024-01-15,14,S15,14,39.2,-74.9,urban,2,outlet,1,4.188055826170271,41.47635496557233,4.90476661338801,0.0,neutral
2024-01-16,15,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1003691303477567,3.55302412749616,0.0,neutral
2024-01-16,15,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1003691303477567,2.392457224002718,0.0,neutral
2024-01-16,15,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1003691303477567,11.055936294430829,8.0,source
2024-01-16,15,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.7509228258693916,8.801464060569483,6.0,source
2024-01-16,15,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.7509228258693916,8.255730000438867,5.0,source
2024-01-16,15,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.7509228258693916,0.0,-3.0,sink
2024-01-16,15,S4,6,39.9,-75.0,forest,0,tributary,2,2.972740675749439,3.2007382606955135,2.93831974330937,0.0,neutral
2024-01-16,15,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.055936294430829,2.1003691303477567,11.207432478124966,0.0,neutral
2024-01-16,15,S7,8,39.8,-75.0,forest,0,main_stem,1,2.93831974330937,6.2007382606955135,3.1980463015604066,0.0,neutral
2024-01-16,15,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.004448269347225,7.851291956217148,4.983040294545653,-4.5,sink
2024-01-16,15,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.09054329805303,17.052030216912662,4.095025765905793,0.0,neutral
2024-01-16,15,S11,11,39.5,-74.9,urban,2,main_stem,2,6.175377883172329,22.802953042782054,4.530525477660596,0.0,neutral
2024-01-16,15,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.265262738830298,30.553875868651446,3.8468071144404816,0.0,neutral
2024-01-16,15,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.8468071144404816,35.553875868651446,4.3764433865248105,0.0,neutral
2024-01-16,15,S15,14,39.2,-74.9,urban,2,outlet,1,4.3764433865248105,41.553875868651446,4.497937899813097,0.0,neutral
2024-01-17,16,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1080186535404515,3.113188879638123,0.0,neutral
2024-01-17,16,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1080186535404515,3.495405295943847,0.0,neutral
2024-01-17,16,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1080186535404515,10.601950470159231,8.0,source
2024-01-17,16,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.7700466338511287,9.553114739325554,6.0,source
2024-01-17,16,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.7700466338511287,7.780777579031104,5.0,source
2024-01-17,16,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.7700466338511287,0.0,-3.0,sink
2024-01-17,16,S4,6,39.9,-75.0,forest,0,tributary,2,3.304297087790985,3.216037307080903,3.233079499428984,0.0,neutral
2024-01-17,16,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.601950470159231,2.1080186535404515,11.163552174300921,0.0,neutral
2024-01-17,16,S7,8,39.8,-75.0,forest,0,main_stem,1,3.233079499428984,6.216037307080903,3.2272468571591197,0.0,neutral
2024-01-17,16,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.358333456813238,7.87806528739158,5.469275478785224,-4.5,sink
2024-01-17,16,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.348261167972172,17.09410259447248,4.091972521592202,0.0,neutral
2024-01-17,16,S11,11,39.5,-74.9,urban,2,main_stem,2,5.936375050311653,22.864149228323612,4.574839168563058,0.0,neutral
2024-01-17,16,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.287419584281529,30.634195862174742,3.4819908229876115,0.0,neutral
2024-01-17,16,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.4819908229876115,35.63419586217474,3.0919329705095797,0.0,neutral
2024-01-17,16,S15,14,39.2,-74.9,urban,2,outlet,1,3.0919329705095797,41.63419586217474,3.5548532660673047,0.0,neutral
2024-01-18,17,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,2.0086784821019457,3.396979142145371,0.0,neutral
2024-01-18,17,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,2.0086784821019457,3.4323819867198346,0.0,neutral
2024-01-18,17,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,2.0086784821019457,14.569241354646168,8.0,source
2024-01-18,17,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,5.021696205254864,12.348949125646488,6.0,source
2024-01-18,17,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,5.021696205254864,10.503069918305876,5.0,source
2024-01-18,17,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,5.021696205254864,0.6055474046856151,-3.0,sink
2024-01-18,17,S4,6,39.9,-75.0,forest,0,tributary,2,3.4146805644326026,5.017356964203891,3.553311606711584,0.0,neutral
2024-01-18,17,S5,7,39.9,-74.9,agriculture,1,tributary,1,14.569241354646168,3.0086784821019457,14.62895926331821,0.0,neutral
2024-01-18,17,S7,8,39.8,-75.0,forest,0,main_stem,1,3.553311606711584,8.017356964203891,3.3732465435639454,0.0,neutral
2024-01-18,17,S8,9,39.7,-74.9,wetland,3,main_stem,2,13.48895419448235,11.03037468735681,10.074123545612316,-4.5,sink
2024-01-18,17,S9,10,39.6,-74.9,agriculture,1,main_stem,2,6.723685044588131,22.047731651560703,7.138071688094675,0.0,neutral
2024-01-18,17,S11,11,39.5,-74.9,urban,2,main_stem,2,8.820570803200276,30.069427856815565,7.796373511610572,0.0,neutral
2024-01-18,17,S13,12,39.4,-74.9,urban,2,lower_reach,2,4.200960458148093,40.09112406207043,6.965973458629276,0.0,neutral
2024-01-18,17,S14,13,39.3,-74.9,urban,2,lower_reach,1,6.965973458629276,45.09112406207043,7.441778503472881,0.0,neutral
2024-01-18,17,S15,14,39.2,-74.9,urban,2,outlet,1,7.441778503472881,51.09112406207043,7.070433853824826,0.0,neutral
2024-01-19,18,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1241082948557573,3.2060545538297913,0.0,neutral
2024-01-19,18,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1241082948557573,3.021291724691924,0.0,neutral
2024-01-19,18,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1241082948557573,11.13179814203103,8.0,source
2024-01-19,18,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.810270737139393,8.967450633430946,6.0,source
2024-01-19,18,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.810270737139393,7.854070170184292,5.0,source
2024-01-19,18,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.810270737139393,0.062279478385715965,-3.0,sink
2024-01-19,18,S4,6,39.9,-75.0,forest,0,tributary,2,3.1136731392608574,3.2482165897115145,3.3791702794168574,0.0,neutral
2024-01-19,18,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.13179814203103,2.1241082948557573,10.99243921743754,0.0,neutral
2024-01-19,18,S7,8,39.8,-75.0,forest,0,main_stem,1,3.3791702794168574,6.2482165897115145,3.1924991299449736,0.0,neutral
2024-01-19,18,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.979944925434243,7.93437903199515,5.2325034019847205,-4.5,sink
2024-01-19,18,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.212501265964847,17.182595621706664,4.619372191297857,0.0,neutral
2024-01-19,18,S11,11,39.5,-74.9,urban,2,main_stem,2,6.236721180741075,22.992866358846058,5.509818295779455,0.0,neutral
2024-01-19,18,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.7860488870825857,30.803137095985452,5.025120233629998,0.0,neutral
2024-01-19,18,S14,13,39.3,-74.9,urban,2,lower_reach,1,5.025120233629998,35.80313709598545,5.199514473840717,0.0,neutral
2024-01-19,18,S15,14,39.2,-74.9,urban,2,outlet,1,5.199514473840717,41.80313709598545,5.010604216661183,0.0,neutral
2024-01-20,19,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1325436452704032,3.2630263949856975,0.0,neutral
2024-01-20,19,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1325436452704032,3.2241880815369783,0.0,neutral
2024-01-20,19,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1325436452704032,11.18311107963004,8.0,source
2024-01-20,19,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.831359113176008,8.993729521810755,6.0,source
2024-01-20,19,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.831359113176008,8.035198214992635,5.0,source
2024-01-20,19,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.831359113176008,0.3832994687365275,-3.0,sink
2024-01-20,19,S4,6,39.9,-75.0,forest,0,tributary,2,3.2436072382613377,3.2650872905408064,3.0661358216105885,0.0,neutral
2024-01-20,19,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.18311107963004,2.1325436452704034,11.34724029398105,0.0,neutral
2024-01-20,19,S7,8,39.8,-75.0,forest,0,main_stem,1,3.0661358216105885,6.265087290540807,3.00547802588042,0.0,neutral
2024-01-20,19,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.170484907895903,7.9639027584464115,5.439517578542975,-4.5,sink
2024-01-20,19,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.222497802211698,17.228990048987217,4.697432246990129,0.0,neutral
2024-01-20,19,S11,11,39.5,-74.9,urban,2,main_stem,2,6.366315230991382,23.060349162163227,5.416156334196157,0.0,neutral
2024-01-20,19,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.8997279014663424,30.891708275339234,5.109846730571757,0.0,neutral
2024-01-20,19,S14,13,39.3,-74.9,urban,2,lower_reach,1,5.109846730571757,35.891708275339234,5.501490372718056,0.0,neutral
2024-01-20,19,S15,14,39.2,-74.9,urban,2,outlet,1,5.501490372718056,41.891708275339234,5.5077915252078835,0.0,neutral
2024-01-21,20,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1412360417241971,2.9282325606390733,0.0,neutral
2024-01-21,20,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1412360417241971,3.2561924133203566,0.0,neutral
2024-01-21,20,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1412360417241971,10.918687861313437,8.0,source
2024-01-21,20,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.8530901043104926,8.816071595127486,6.0,source
2024-01-21,20,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.8530901043104926,8.57369529195199,5.0,source
2024-01-21,20,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.8530901043104926,0.31956812476407537,-3.0,sink
2024-01-21,20,S4,6,39.9,-75.0,forest,0,tributary,2,3.092212486979715,3.2824720834483943,2.5545989569391505,0.0,neutral
2024-01-21,20,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.918687861313437,2.141236041724197,10.784655807776465,0.0,neutral
2024-01-21,20,S7,8,39.8,-75.0,forest,0,main_stem,1,2.5545989569391505,6.282472083448394,2.9160758334727226,0.0,neutral
2024-01-21,20,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.800363701451975,7.994326146034689,4.80107189259918,-4.5,sink
2024-01-21,20,S9,10,39.6,-74.9,agriculture,1,main_stem,2,3.858573863035951,17.276798229483084,4.2027872297185365,0.0,neutral
2024-01-21,20,S11,11,39.5,-74.9,urban,2,main_stem,2,6.3882412608352634,23.129888333793577,5.022410455053469,0.0,neutral
2024-01-21,20,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.670989289908772,30.98297843810407,4.296265602233092,0.0,neutral
2024-01-21,20,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.296265602233092,35.98297843810407,4.293620488359349,0.0,neutral
2024-01-21,20,S15,14,39.2,-74.9,urban,2,outlet,1,4.293620488359349,41.98297843810407,3.666615163770265,0.0,neutral
2024-01-22,21,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1501829084724722,3.5311294549700154,0.0,neutral
2024-01-22,21,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1501829084724722,2.7523508409622464,0.0,neutral
2024-01-22,21,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1501829084724722,10.903584247504101,8.0,source
2024-01-22,21,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.8754572711811806,9.123879436282687,6.0,source
2024-01-22,21,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.8754572711811806,7.830882634158807,5.0,source
2024-01-22,21,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.8754572711811806,0.0,-3.0,sink
2024-01-22,21,S4,6,39.9,-75.0,forest,0,tributary,2,3.141740147966131,3.3003658169449444,3.2148463114137047,0.0,neutral
2024-01-22,21,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.903584247504101,2.1501829084724724,10.977074218836718,0.0,neutral
2024-01-22,21,S7,8,39.8,-75.0,forest,0,main_stem,1,3.2148463114137047,6.300365816944945,3.0627633588023664,0.0,neutral
2024-01-22,21,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.050476827559702,8.025640179653653,5.27544359925511,-4.5,sink
2024-01-22,21,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.169103479028738,17.326005996598596,4.371954495898433,0.0,neutral
2024-01-22,21,S11,11,39.5,-74.9,urban,2,main_stem,2,6.10141856502862,23.201463267779776,4.4298697696646885,0.0,neutral
2024-01-22,21,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.2149348848323442,31.076920538960955,3.5191565009775054,0.0,neutral
2024-01-22,21,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.5191565009775054,36.076920538960955,3.3036232346017744,0.0,neutral
2024-01-22,21,S15,14,39.2,-74.9,urban,2,outlet,1,3.3036232346017744,42.076920538960955,3.2395890890882204,0.0,neutral
2024-01-23,22,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.159381594365522,2.388877219508358,0.0,neutral
2024-01-23,22,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.159381594365522,3.4710096841628015,0.0,neutral
2024-01-23,22,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.159381594365522,10.909302727377108,8.0,source
2024-01-23,22,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.8984539859138048,8.998631151302911,6.0,source
2024-01-23,22,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.8984539859138048,7.795297219663954,5.0,source
2024-01-23,22,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.8984539859138048,0.0,-3.0,sink
2024-01-23,22,S4,6,39.9,-75.0,forest,0,tributary,2,2.92994345183558,3.318763188731044,3.311284919629854,0.0,neutral
2024-01-23,22,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.909302727377108,2.159381594365522,11.14056165781632,0.0,neutral
2024-01-23,22,S7,8,39.8,-75.0,forest,0,main_stem,1,3.311284919629854,6.318763188731044,3.459090864769976,0.0,neutral
2024-01-23,22,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.069596404559615,8.057835580279328,5.439764320300478,-4.5,sink
2024-01-23,22,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.449427592535227,17.37659876901037,4.135541173631489,0.0,neutral
2024-01-23,22,S11,11,39.5,-74.9,urban,2,main_stem,2,5.965419196647721,23.275052754924175,4.40548662970831,0.0,neutral
2024-01-23,22,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.202743314854155,31.17350674083798,3.8146626946882116,0.0,neutral
2024-01-23,22,S14,13,39.3,-74.9,urban,2,lower_reach,1,3.8146626946882116,36.17350674083798,3.951965631016863,0.0,neutral
2024-01-23,22,S15,14,39.2,-74.9,urban,2,outlet,1,3.951965631016863,42.17350674083798,3.9728614303725274,0.0,neutral
2024-01-24,23,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1688293736341921,3.2950512919075394,0.0,neutral
2024-01-24,23,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1688293736341921,3.0293028295646494,0.0,neutral
2024-01-24,23,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1688293736341921,10.76809706484336,8.0,source
2024-01-24,23,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.9220734340854806,9.007353052277683,6.0,source
2024-01-24,23,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.9220734340854806,8.149399487373636,5.0,source
2024-01-24,23,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.9220734340854806,0.4353430823385125,-3.0,sink
2024-01-24,23,S4,6,39.9,-75.0,forest,0,tributary,2,3.162177060736094,3.3376587472683843,3.4499583085616568,0.0,neutral
2024-01-24,23,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.76809706484336,2.168829373634192,11.414051802096827,0.0,neutral
2024-01-24,23,S7,8,39.8,-75.0,forest,0,main_stem,1,3.4499583085616568,6.337658747268384,3.2197540396952418,0.0,neutral
2024-01-24,23,S8,9,39.7,-74.9,wetland,3,main_stem,2,10.210702427187254,8.090902807719672,5.794352443775625,-4.5,sink
2024-01-24,23,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.507053241735433,17.428561554988057,4.718478205547524,0.0,neutral
2024-01-24,23,S11,11,39.5,-74.9,urban,2,main_stem,2,6.433938846460579,23.350634989073537,5.868052555546824,0.0,neutral
2024-01-24,23,S13,12,39.4,-74.9,urban,2,lower_reach,2,3.1516978189426683,31.272708423159017,5.021332407037891,0.0,neutral
2024-01-24,23,S14,13,39.3,-74.9,urban,2,lower_reach,1,5.021332407037891,36.27270842315902,4.769415854383658,0.0,neutral
2024-01-24,23,S15,14,39.2,-74.9,urban,2,outlet,1,4.769415854383658,42.27270842315902,4.5895980607504505,0.0,neutral
2024-01-25,24,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1785234466975858,3.3097801212053928,0.0,neutral
2024-01-25,24,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1785234466975858,2.456960602501195,0.0,neutral
2024-01-25,24,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1785234466975858,10.426188044880734,8.0,source
2024-01-25,24,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.9463086167439645,9.10874293764159,6.0,source
2024-01-25,24,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.9463086167439645,8.171404253098036,5.0,source
2024-01-25,24,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.9463086167439645,0.2911571460039632,-3.0,sink
2024-01-25,24,S4,6,39.9,-75.0,forest,0,tributary,2,2.883370361853294,3.3570468933951716,3.105959266812133,0.0,neutral
2024-01-25,24,S5,7,39.9,-74.9,agriculture,1,tributary,1,10.426188044880734,2.178523446697586,10.869185632509621,0.0,neutral
2024-01-25,24,S7,8,39.8,-75.0,forest,0,main_stem,1,3.105959266812133,6.357046893395172,3.316032152820859,0.0,neutral
2024-01-25,24,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.988964285075607,8.12483206344155,5.317402638621345,-4.5,sink
2024-01-25,24,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.316717395721102,17.481878956836724,4.416786479019601,0.0,neutral
2024-01-25,24,S11,11,39.5,-74.9,urban,2,main_stem,2,6.294095366058818,23.428187573580686,4.873639660486182,0.0,neutral
2024-01-25,24,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.5823984032450724,31.37449619032465,4.450371424942595,0.0,neutral
2024-01-25,24,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.450371424942595,36.37449619032465,4.121167664372598,0.0,neutral
2024-01-25,24,S15,14,39.2,-74.9,urban,2,outlet,1,4.121167664372598,42.37449619032465,4.223444323940284,0.0,neutral
2024-01-26,25,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.188460940992639,2.974075947950516,0.0,neutral
2024-01-26,25,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.188460940992639,2.9656380464242145,0.0,neutral
2024-01-26,25,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.188460940992639,11.371344893592038,8.0,source
2024-01-26,25,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.9711523524815977,8.52167170236169,6.0,source
2024-01-26,25,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.9711523524815977,7.820187493113868,5.0,source
2024-01-26,25,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.9711523524815977,0.0015731099154549497,-3.0,sink
2024-01-26,25,S4,6,39.9,-75.0,forest,0,tributary,2,2.969856997187365,3.376921881985278,2.983951175316788,0.0,neutral
2024-01-26,25,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.371344893592038,2.188460940992639,11.236325252148266,0.0,neutral
2024-01-26,25,S7,8,39.8,-75.0,forest,0,main_stem,1,2.983951175316788,6.376921881985278,3.1708061550210376,0.0,neutral
2024-01-26,25,S8,9,39.7,-74.9,wetland,3,main_stem,2,9.878998477254978,8.159613293474237,4.8528116444791785,-4.5,sink
2024-01-26,25,S9,10,39.6,-74.9,agriculture,1,main_stem,2,4.011808899750108,17.536535175459516,4.07223162371993,0.0,neutral
2024-01-26,25,S11,11,39.5,-74.9,urban,2,main_stem,2,5.946209558416899,23.507687527941115,4.651323900701607,0.0,neutral
2024-01-26,25,S13,12,39.4,-74.9,urban,2,lower_reach,2,2.326448505308531,31.47883988042271,4.283913735081155,0.0,neutral
2024-01-26,25,S14,13,39.3,-74.9,urban,2,lower_reach,1,4.283913735081155,36.47883988042271,4.497398198507822,0.0,neutral
2024-01-26,25,S15,14,39.2,-74.9,urban,2,outlet,1,4.497398198507822,42.47883988042271,4.160005570956462,0.0,neutral
2024-01-27,26,S1,0,40.0,-75.0,forest,0,headwater,0,0.0,1.1986389118253236,2.751632076325286,0.0,neutral
2024-01-27,26,S2,1,40.1,-75.1,forest,0,headwater,0,0.0,1.1986389118253236,2.908840669370722,0.0,neutral
2024-01-27,26,S3,2,40.0,-74.9,agriculture,1,headwater,0,0.0,1.1986389118253236,11.072700105824934,8.0,source
2024-01-27,26,S6,3,39.8,-74.8,urban,2,tributary,0,0.0,2.996597279563309,9.614219676339072,6.0,source
2024-01-27,26,S10,4,39.6,-74.8,urban,2,tributary,0,0.0,2.996597279563309,8.034458440464169,5.0,source
2024-01-27,26,S12,5,39.5,-75.0,forest,0,tributary,0,0.0,2.996597279563309,0.4653788564198913,-3.0,sink
2024-01-27,26,S4,6,39.9,-75.0,forest,0,tributary,2,2.8302363728480042,3.397277823650647,2.881228243720196,0.0,neutral
2024-01-27,26,S5,7,39.9,-74.9,agriculture,1,tributary,1,11.072700105824934,2.1986389118253236,11.41867366175347,0.0,neutral
2024-01-27,26,S7,8,39.8,-75.0,forest,0,main_stem,1,2.881228243720196,6.397277823650647,3.189202197685819,0.0,neutral
